gestion_id,folio,cliente_id,ejecutivo,fecha,tipo,resultado,observacion
893,10222,C012,María González,2025-02-11,WhatsApp,No contesta,Acuerdo de cuotas establecido
894,10222,C012,María González,2025-01-17,Llamada,Contactado,
895,10222,C012,María González,2025-02-17,Llamada,Sin respuesta,Promete pago al 15 del mes
896,10223,C008,Andrés Torres,2025-01-23,Carta,Sin respuesta,Cliente indica que pagará fin de mes
897,10223,C008,Andrés Torres,2024-11-17,Visita,No contesta,Promete pago al 15 del mes
898,10223,C008,Andrés Torres,2024-11-22,Visita,Promesa de pago,Cliente indica que pagará fin de mes
899,10223,C008,Andrés Torres,2024-10-09,Carta,Promesa de pago,Acuerdo de cuotas establecido
900,10224,C002,María González,2024-12-18,Llamada,No contesta,
901,10224,C002,María González,2024-07-22,Visita,Promesa de pago,Solicita plazo adicional de 30 días
902,10224,C002,María González,2024-07-31,Visita,No contesta,No se pudo contactar
903,10224,C002,María González,2023-10-18,Email,Promesa de pago,
904,10224,C002,María González,2024-11-11,Carta,Contactado,Promete pago al 15 del mes
905,10224,C002,María González,2023-08-22,Llamada,Acuerdo firmado,Acuerdo de cuotas establecido
906,10224,C002,María González,2024-07-21,Email,Sin respuesta,
907,10224,C002,María González,2024-12-25,Email,No contesta,Solicita plazo adicional de 30 días
908,10225,C005,Valentina Soto,2025-01-07,WhatsApp,Acuerdo firmado,Cliente indica que pagará fin de mes
909,10225,C005,Valentina Soto,2025-01-08,WhatsApp,Promesa de pago,
910,10225,C005,Valentina Soto,2025-02-10,Visita,No contesta,Cliente indica que pagará fin de mes
911,10225,C005,Valentina Soto,2024-12-01,Email,Promesa de pago,Acuerdo de cuotas establecido
912,10225,C005,Valentina Soto,2025-02-20,Visita,Contactado,Acuerdo de cuotas establecido
913,10225,C005,Valentina Soto,2025-01-23,Email,Acuerdo firmado,"Disputa factura, enviada a revisión"
914,10225,C005,Valentina Soto,2024-12-04,Llamada,Promesa de pago,
915,10226,C005,María González,2024-12-09,Carta,Sin respuesta,
916,10226,C005,María González,2024-11-30,Visita,Promesa de pago,
917,10227,C012,Carlos Rojas,2024-05-17,WhatsApp,Número equivocado,Cliente indica que pagará fin de mes
918,10227,C012,Carlos Rojas,2025-01-13,Carta,No contesta,Cliente indica que pagará fin de mes
919,10228,C006,María González,2024-09-28,Visita,Número equivocado,Solicita plazo adicional de 30 días
920,10228,C006,María González,2024-10-08,Email,Contactado,Acuerdo de cuotas establecido
921,10228,C006,María González,2024-10-09,Visita,Número equivocado,Cliente informó quiebra inminente
922,10229,C007,Carlos Rojas,2024-06-13,Carta,Sin respuesta,No se pudo contactar
923,10230,C002,María González,2025-02-06,Email,Contactado,Solicita plazo adicional de 30 días
924,10230,C002,María González,2024-11-11,Carta,Promesa de pago,Acuerdo de cuotas establecido
925,10230,C002,María González,2024-02-06,Carta,Contactado,Cliente informó quiebra inminente
926,10230,C002,María González,2023-09-29,Llamada,No contesta,Acuerdo de cuotas establecido
927,10231,C013,Valentina Soto,2024-10-22,Visita,Promesa de pago,Solicita plazo adicional de 30 días
928,10231,C013,Valentina Soto,2023-09-26,Email,No contesta,"Disputa factura, enviada a revisión"
929,10231,C013,Valentina Soto,2023-12-23,WhatsApp,Sin respuesta,No se pudo contactar
930,10231,C013,Valentina Soto,2024-08-14,Visita,Contactado,No se pudo contactar
931,10231,C013,Valentina Soto,2023-10-26,Llamada,Acuerdo firmado,Cliente informó quiebra inminente
932,10231,C013,Valentina Soto,2024-04-28,Carta,No contesta,
933,10232,C006,Andrés Torres,2025-01-09,Carta,Contactado,No se pudo contactar
934,10232,C006,Andrés Torres,2025-01-15,Email,Número equivocado,Solicita plazo adicional de 30 días
935,10232,C006,Andrés Torres,2025-01-16,Carta,No contesta,"Disputa factura, enviada a revisión"
936,10232,C006,Andrés Torres,2025-01-03,Llamada,Acuerdo firmado,No se pudo contactar
937,10232,C006,Andrés Torres,2024-12-27,Llamada,Acuerdo firmado,Promete pago al 15 del mes
938,10232,C006,Andrés Torres,2024-12-23,Email,Contactado,Cliente indica que pagará fin de mes
939,10233,C005,Valentina Soto,2025-01-05,Llamada,Promesa de pago,Cliente indica que pagará fin de mes
940,10234,C004,María González,2024-07-11,Llamada,Contactado,No se pudo contactar
941,10234,C004,María González,2024-04-04,WhatsApp,No contesta,Solicita plazo adicional de 30 días
942,10235,C014,Paola Muñoz,2024-09-29,Llamada,No contesta,Acuerdo de cuotas establecido
943,10235,C014,Paola Muñoz,2025-02-17,Carta,Promesa de pago,Solicita plazo adicional de 30 días
944,10235,C014,Paola Muñoz,2025-01-28,WhatsApp,No contesta,No se pudo contactar
945,10235,C014,Paola Muñoz,2024-10-17,WhatsApp,Contactado,"Disputa factura, enviada a revisión"
946,10235,C014,Paola Muñoz,2024-11-10,Carta,No contesta,Cliente indica que pagará fin de mes
947,10235,C014,Paola Muñoz,2024-10-17,Email,Sin respuesta,
948,10236,C004,Paola Muñoz,2025-02-10,Email,Acuerdo firmado,No se pudo contactar
949,10236,C004,Paola Muñoz,2024-07-16,Carta,Acuerdo firmado,Promete pago al 15 del mes
950,10236,C004,Paola Muñoz,2024-08-02,WhatsApp,No contesta,Promete pago al 15 del mes
951,10236,C004,Paola Muñoz,2024-06-11,Carta,Contactado,
952,10236,C004,Paola Muñoz,2024-06-10,WhatsApp,No contesta,
953,10236,C004,Paola Muñoz,2024-10-16,Carta,Sin respuesta,Cliente indica que pagará fin de mes
954,10237,C003,Paola Muñoz,2024-05-22,Visita,Contactado,Promete pago al 15 del mes
955,10237,C003,Paola Muñoz,2024-04-30,Visita,Sin respuesta,Acuerdo de cuotas establecido
956,10238,C003,María González,2024-04-13,WhatsApp,Acuerdo firmado,Acuerdo de cuotas establecido
957,10238,C003,María González,2024-11-06,Email,Contactado,
958,10238,C003,María González,2024-09-05,Email,Contactado,
959,10238,C003,María González,2023-12-11,Visita,Acuerdo firmado,No se pudo contactar
960,10238,C003,María González,2023-12-26,Email,Acuerdo firmado,Promete pago al 15 del mes
961,10238,C003,María González,2023-12-08,Email,Contactado,Cliente informó quiebra inminente
962,10238,C003,María González,2024-03-16,Carta,No contesta,Promete pago al 15 del mes
963,10238,C003,María González,2023-12-29,Email,Acuerdo firmado,
964,10239,C012,Andrés Torres,2025-02-23,WhatsApp,Sin respuesta,Acuerdo de cuotas establecido
965,10239,C012,Andrés Torres,2025-02-21,Visita,Promesa de pago,
966,10239,C012,Andrés Torres,2025-01-29,WhatsApp,Acuerdo firmado,
967,10239,C012,Andrés Torres,2024-12-20,Carta,No contesta,
968,10239,C012,Andrés Torres,2024-09-08,Llamada,Promesa de pago,
969,10240,C003,Valentina Soto,2024-07-11,Email,Contactado,No se pudo contactar
970,10240,C003,Valentina Soto,2024-04-11,Llamada,Acuerdo firmado,Cliente indica que pagará fin de mes
971,10240,C003,Valentina Soto,2024-06-14,Visita,Sin respuesta,Cliente informó quiebra inminente
972,10240,C003,Valentina Soto,2024-06-01,Carta,Sin respuesta,No se pudo contactar
973,10240,C003,Valentina Soto,2024-04-23,WhatsApp,Acuerdo firmado,
974,10240,C003,Valentina Soto,2024-06-26,Carta,Número equivocado,
975,10240,C003,Valentina Soto,2024-11-21,WhatsApp,Promesa de pago,Cliente informó quiebra inminente
976,10240,C003,Valentina Soto,2024-12-16,WhatsApp,Contactado,Cliente indica que pagará fin de mes
977,10241,C002,Valentina Soto,2023-08-09,Visita,Acuerdo firmado,Cliente informó quiebra inminente
978,10241,C002,Valentina Soto,2024-04-29,Visita,Acuerdo firmado,Cliente indica que pagará fin de mes
979,10241,C002,Valentina Soto,2023-05-13,Email,Sin respuesta,Acuerdo de cuotas establecido
980,10241,C002,Valentina Soto,2023-09-25,Visita,Acuerdo firmado,Solicita plazo adicional de 30 días
981,10241,C002,Valentina Soto,2024-02-23,Visita,Acuerdo firmado,No se pudo contactar
982,10241,C002,Valentina Soto,2024-11-12,Visita,Número equivocado,
983,10241,C002,Valentina Soto,2024-08-09,WhatsApp,No contesta,Cliente indica que pagará fin de mes
984,10242,C011,Andrés Torres,2024-02-18,Visita,Sin respuesta,Promete pago al 15 del mes
985,10242,C011,Andrés Torres,2025-02-14,Carta,Promesa de pago,Cliente informó quiebra inminente
986,10242,C011,Andrés Torres,2023-07-26,Llamada,Sin respuesta,Cliente indica que pagará fin de mes
987,10242,C011,Andrés Torres,2023-10-03,Carta,Promesa de pago,Cliente indica que pagará fin de mes
988,10242,C011,Andrés Torres,2025-02-23,Carta,Acuerdo firmado,No se pudo contactar
989,10242,C011,Andrés Torres,2024-08-05,Carta,Promesa de pago,Promete pago al 15 del mes
990,10242,C011,Andrés Torres,2024-05-18,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
991,10243,C010,Valentina Soto,2024-08-26,Carta,Sin respuesta,No se pudo contactar
992,10243,C010,Valentina Soto,2025-02-15,Llamada,Promesa de pago,No se pudo contactar
993,10243,C010,Valentina Soto,2024-09-21,Email,Contactado,Cliente informó quiebra inminente
994,10243,C010,Valentina Soto,2024-07-06,Visita,Número equivocado,Promete pago al 15 del mes
995,10244,C006,Valentina Soto,2024-08-30,Llamada,Número equivocado,
996,10244,C006,Valentina Soto,2025-02-11,Llamada,Promesa de pago,Promete pago al 15 del mes
997,10244,C006,Valentina Soto,2025-02-02,Visita,Promesa de pago,No se pudo contactar
998,10244,C006,Valentina Soto,2024-12-22,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
999,10244,C006,Valentina Soto,2024-10-05,Visita,Sin respuesta,Cliente informó quiebra inminente
1000,10244,C006,Valentina Soto,2024-07-10,WhatsApp,Promesa de pago,Cliente informó quiebra inminente
1001,10244,C006,Valentina Soto,2024-11-25,Email,Acuerdo firmado,No se pudo contactar
1002,10245,C009,Andrés Torres,2025-02-01,Carta,Contactado,Acuerdo de cuotas establecido
1003,10245,C009,Andrés Torres,2025-02-19,Visita,No contesta,No se pudo contactar
1004,10245,C009,Andrés Torres,2025-02-28,WhatsApp,Contactado,Cliente informó quiebra inminente
1005,10245,C009,Andrés Torres,2025-01-31,Llamada,Sin respuesta,
1006,10246,C001,Carlos Rojas,2023-09-25,Carta,Contactado,Acuerdo de cuotas establecido
1007,10246,C001,Carlos Rojas,2024-07-23,Carta,Acuerdo firmado,Cliente informó quiebra inminente
1008,10246,C001,Carlos Rojas,2023-09-15,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
1009,10246,C001,Carlos Rojas,2024-11-23,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
1010,10246,C001,Carlos Rojas,2023-03-14,WhatsApp,No contesta,
1011,10246,C001,Carlos Rojas,2023-09-29,Visita,Promesa de pago,Promete pago al 15 del mes
1012,10246,C001,Carlos Rojas,2024-09-24,Llamada,Sin respuesta,"Disputa factura, enviada a revisión"
1013,10247,C013,María González,2024-07-12,Email,No contesta,Solicita plazo adicional de 30 días
1014,10247,C013,María González,2024-12-05,Carta,Acuerdo firmado,Promete pago al 15 del mes
1015,10247,C013,María González,2024-04-30,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
1016,10247,C013,María González,2025-01-25,Visita,Promesa de pago,Acuerdo de cuotas establecido
1017,10247,C013,María González,2024-10-14,Email,Promesa de pago,"Disputa factura, enviada a revisión"
1018,10247,C013,María González,2024-06-13,Email,Contactado,Solicita plazo adicional de 30 días
1019,10248,C012,Valentina Soto,2024-05-15,Email,Promesa de pago,
1020,10248,C012,Valentina Soto,2025-01-04,WhatsApp,Acuerdo firmado,Promete pago al 15 del mes
1021,10248,C012,Valentina Soto,2024-05-19,Email,No contesta,Acuerdo de cuotas establecido
1022,10248,C012,Valentina Soto,2024-07-09,Llamada,Promesa de pago,Acuerdo de cuotas establecido
1023,10249,C009,María González,2024-10-05,Visita,Contactado,Cliente indica que pagará fin de mes
1024,10249,C009,María González,2024-10-16,Carta,Sin respuesta,Acuerdo de cuotas establecido
1025,10249,C009,María González,2024-10-11,Visita,Promesa de pago,No se pudo contactar
1026,10250,C001,Valentina Soto,2024-07-26,Email,Contactado,No se pudo contactar
1027,10250,C001,Valentina Soto,2025-02-07,WhatsApp,Sin respuesta,Acuerdo de cuotas establecido
1028,10250,C001,Valentina Soto,2025-01-25,Llamada,No contesta,No se pudo contactar
1029,10250,C001,Valentina Soto,2024-10-23,Carta,Sin respuesta,Promete pago al 15 del mes
1030,10250,C001,Valentina Soto,2024-09-13,Visita,No contesta,Solicita plazo adicional de 30 días
1031,10250,C001,Valentina Soto,2024-07-09,Email,No contesta,Acuerdo de cuotas establecido
1032,10250,C001,Valentina Soto,2024-12-27,Visita,Promesa de pago,Cliente indica que pagará fin de mes
1033,10251,C010,Andrés Torres,2025-02-17,Carta,Número equivocado,No se pudo contactar
1034,10251,C010,Andrés Torres,2024-10-29,WhatsApp,Acuerdo firmado,
1035,10251,C010,Andrés Torres,2024-09-23,Carta,No contesta,Cliente informó quiebra inminente
1036,10251,C010,Andrés Torres,2025-01-18,Carta,Promesa de pago,Cliente indica que pagará fin de mes
1037,10251,C010,Andrés Torres,2024-06-06,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
1038,10251,C010,Andrés Torres,2024-09-26,WhatsApp,Acuerdo firmado,Acuerdo de cuotas establecido
1039,10251,C010,Andrés Torres,2024-11-21,Llamada,Sin respuesta,"Disputa factura, enviada a revisión"
1040,10251,C010,Andrés Torres,2025-01-01,Visita,Contactado,Promete pago al 15 del mes
1041,10252,C006,Paola Muñoz,2024-07-28,Llamada,No contesta,Acuerdo de cuotas establecido
1042,10252,C006,Paola Muñoz,2024-04-26,Email,Acuerdo firmado,Cliente informó quiebra inminente
1043,10252,C006,Paola Muñoz,2024-11-13,Llamada,Promesa de pago,No se pudo contactar
1044,10252,C006,Paola Muñoz,2025-02-08,Visita,Número equivocado,Promete pago al 15 del mes
1045,10252,C006,Paola Muñoz,2024-08-29,Visita,Contactado,Solicita plazo adicional de 30 días
1046,10253,C007,Andrés Torres,2024-11-03,Llamada,Promesa de pago,Promete pago al 15 del mes
1047,10253,C007,Andrés Torres,2025-02-09,WhatsApp,Número equivocado,Cliente informó quiebra inminente
1048,10253,C007,Andrés Torres,2024-09-10,Llamada,Contactado,Solicita plazo adicional de 30 días
1049,10253,C007,Andrés Torres,2024-08-31,Email,Contactado,Promete pago al 15 del mes
1050,10253,C007,Andrés Torres,2023-12-25,Carta,Promesa de pago,No se pudo contactar
1051,10254,C002,Carlos Rojas,2024-06-30,Email,Sin respuesta,Solicita plazo adicional de 30 días
1052,10254,C002,Carlos Rojas,2025-02-09,Visita,Promesa de pago,
1053,10255,C013,María González,2023-12-06,Carta,No contesta,Cliente informó quiebra inminente
1054,10255,C013,María González,2024-05-06,Email,Contactado,Promete pago al 15 del mes
1055,10255,C013,María González,2024-08-02,Email,Acuerdo firmado,Promete pago al 15 del mes
1056,10255,C013,María González,2025-02-26,Email,Contactado,Cliente indica que pagará fin de mes
1057,10255,C013,María González,2025-02-13,WhatsApp,Número equivocado,"Disputa factura, enviada a revisión"
1058,10255,C013,María González,2023-10-22,Visita,No contesta,Acuerdo de cuotas establecido
1059,10255,C013,María González,2024-01-11,Llamada,Acuerdo firmado,Promete pago al 15 del mes
1060,10255,C013,María González,2024-04-14,Email,Contactado,Cliente informó quiebra inminente
1061,10256,C009,Carlos Rojas,2024-01-15,Llamada,Número equivocado,Promete pago al 15 del mes
1062,10256,C009,Carlos Rojas,2024-12-24,Visita,Contactado,"Disputa factura, enviada a revisión"
1063,10256,C009,Carlos Rojas,2024-04-12,Email,Promesa de pago,Acuerdo de cuotas establecido
1064,10257,C002,Valentina Soto,2024-08-24,Email,Acuerdo firmado,"Disputa factura, enviada a revisión"
1065,10257,C002,Valentina Soto,2024-03-06,Carta,Número equivocado,"Disputa factura, enviada a revisión"
1066,10257,C002,Valentina Soto,2024-09-30,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
1067,10257,C002,Valentina Soto,2023-08-28,Carta,Promesa de pago,"Disputa factura, enviada a revisión"
1068,10257,C002,Valentina Soto,2024-11-02,Email,Promesa de pago,
1069,10257,C002,Valentina Soto,2023-10-25,Llamada,Acuerdo firmado,Solicita plazo adicional de 30 días
1070,10257,C002,Valentina Soto,2024-06-25,Visita,Número equivocado,"Disputa factura, enviada a revisión"
1071,10257,C002,Valentina Soto,2024-08-25,Visita,Número equivocado,Acuerdo de cuotas establecido
1072,10260,C006,María González,2024-12-16,WhatsApp,Contactado,Cliente indica que pagará fin de mes
1073,10260,C006,María González,2025-01-15,Email,Acuerdo firmado,Cliente informó quiebra inminente
1074,10262,C006,Andrés Torres,2024-07-05,Carta,Sin respuesta,Promete pago al 15 del mes
1075,10263,C001,María González,2024-10-02,Carta,No contesta,Cliente indica que pagará fin de mes
1076,10263,C001,María González,2025-01-05,Email,Promesa de pago,Solicita plazo adicional de 30 días
1077,10263,C001,María González,2024-11-26,Visita,Promesa de pago,
1078,10263,C001,María González,2024-05-20,Llamada,Promesa de pago,Promete pago al 15 del mes
1079,10263,C001,María González,2024-05-25,Carta,Contactado,Cliente informó quiebra inminente
1080,10264,C010,Valentina Soto,2024-10-04,Visita,Promesa de pago,Cliente informó quiebra inminente
1081,10265,C008,Andrés Torres,2024-12-04,Carta,Sin respuesta,Acuerdo de cuotas establecido
1082,10265,C008,Andrés Torres,2025-02-02,Carta,Acuerdo firmado,Solicita plazo adicional de 30 días
1083,10265,C008,Andrés Torres,2024-12-12,Visita,No contesta,
1084,10265,C008,Andrés Torres,2024-10-06,Email,No contesta,Cliente indica que pagará fin de mes
1085,10265,C008,Andrés Torres,2024-11-20,Email,Contactado,
1086,10265,C008,Andrés Torres,2024-11-28,Email,Número equivocado,
1087,10265,C008,Andrés Torres,2025-01-12,Llamada,Acuerdo firmado,Cliente indica que pagará fin de mes
1088,10266,C003,Paola Muñoz,2024-06-03,WhatsApp,Acuerdo firmado,
1089,10266,C003,Paola Muñoz,2024-10-20,Llamada,Número equivocado,Solicita plazo adicional de 30 días
1090,10266,C003,Paola Muñoz,2023-10-08,Carta,Contactado,"Disputa factura, enviada a revisión"
1091,10266,C003,Paola Muñoz,2024-03-20,Email,No contesta,Acuerdo de cuotas establecido
